onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	4	0	NaN	0	NaN
10.709	3	2	1	0.81899999999999995	0	NaN
21.626999999999999	3	4	0	NaN	0	NaN
33.277999999999999	3	2	1	1.0009999999999999	0	NaN
44.156999999999996	3	4	0	NaN	0	NaN
55.682000000000002	3	6	1	1.222	0	NaN
66.122	3	4	0	NaN	0	NaN
77.716999999999999	3	4	0	NaN	0	NaN
89.325999999999993	3	2	0	NaN	1	95.662999999999997
100.761	3	4	0	NaN	0	NaN
111.834	3	4	0	NaN	0	NaN
122.821	3	3	0	NaN	0	NaN
134.21299999999999	3	4	0	NaN	0	NaN
144.88	3	2	1	0.92800000000000005	0	NaN
155.61699999999999	3	2	1	0.96799999999999997	0	NaN
166.94900000000001	3	4	0	NaN	0	NaN
178.14400000000001	3	2	1	0.87	0	NaN
188.97300000000001	3	4	0	NaN	0	NaN
200.10400000000001	3	6	1	0.85399999999999998	0	NaN
210.78100000000001	3	5	1	1.72	0	NaN
222.09800000000001	3	2	1	0.878	0	NaN
233.46899999999999	3	2	1	0.89700000000000002	0	NaN
244.34800000000001	3	6	1	1.212	0	NaN
255.697	3	2	1	0.89200000000000002	0	NaN
266.54000000000002	3	6	1	0.90000000000000002	0	NaN
277.32400000000001	3	6	1	0.97999999999999998	0	NaN
287.899	3	2	1	1.073	0	NaN
298.44900000000001	3	6	1	1.046	0	NaN
309.65800000000002	3	4	0	NaN	0	NaN
321.03300000000002	3	6	1	1.2310000000000001	0	NaN
331.959	3	4	0	NaN	0	NaN
343.43700000000001	3	6	1	1.0609999999999999	0	NaN
354.31	3	2	1	0.88300000000000001	0	NaN
365.22399999999999	3	2	1	0.998	0	NaN
375.79500000000002	3	6	1	1.2450000000000001	0	NaN
386.75700000000001	3	6	1	0.83999999999999997	0	NaN
397.26600000000002	3	4	0	NaN	0	NaN
408.02199999999999	3	4	0	NaN	0	NaN
