onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	4	0	NaN	0	NaN
10.769	3	4	0	NaN	0	NaN
21.710999999999999	3	2	1	1.419	0	NaN
32.119	3	3	0	NaN	0	NaN
43.252000000000002	3	3	0	NaN	0	NaN
54.68	3	6	1	1.915	0	NaN
65.634	3	7	0	NaN	0	NaN
76.408000000000001	3	3	0	NaN	0	NaN
87.138999999999996	3	2	1	2.52	0	NaN
98.298000000000002	3	2	1	1.9059999999999999	0	NaN
109.556	3	6	1	1.371	0	NaN
120.437	3	2	1	2.161	0	NaN
130.93000000000001	3	2	1	1.819	0	NaN
142.108	3	1	1	2.8479999999999999	0	NaN
152.82900000000001	3	6	1	1.0700000000000001	0	NaN
163.48099999999999	3	5	0	NaN	0	NaN
174.88900000000001	3	4	0	NaN	0	NaN
185.59299999999999	3	2	1	2.3330000000000002	0	NaN
196.005	3	2	1	2.351	0	NaN
207.02799999999999	3	4	0	NaN	0	NaN
218.27199999999999	3	2	0	NaN	0	NaN
229.44300000000001	3	3	0	NaN	0	NaN
240.80500000000001	3	1	1	1.643	0	NaN
251.892	3	4	0	NaN	0	NaN
263.334	3	7	0	NaN	0	NaN
274.22899999999998	3	3	0	NaN	0	NaN
285.55000000000001	3	4	0	NaN	0	NaN
296.738	3	2	0	NaN	0	NaN
307.77499999999998	3	7	0	NaN	0	NaN
318.471	3	2	0	NaN	1	324.79700000000003
330.048	3	2	1	2.121	0	NaN
340.73500000000001	3	4	0	NaN	0	NaN
351.97500000000002	3	4	0	NaN	0	NaN
363.37299999999999	3	2	0	NaN	0	NaN
374.13400000000001	3	4	0	NaN	0	NaN
384.87400000000002	3	3	1	1.6120000000000001	0	NaN
395.78100000000001	3	3	1	1.4390000000000001	0	NaN
406.61799999999999	3	2	0	NaN	1	412.94999999999999
