onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	4	0	NaN	0	NaN
11.119	3	2	1	1.0049999999999999	0	NaN
21.792000000000002	3	4	0	NaN	0	NaN
33.039000000000001	3	2	1	1.7390000000000001	0	NaN
44.299999999999997	3	4	0	NaN	0	NaN
55.869	3	6	1	1.4099999999999999	0	NaN
66.816999999999993	3	4	0	NaN	0	NaN
77.796999999999997	3	4	0	NaN	0	NaN
89.381	3	2	1	2.8300000000000001	0	NaN
100.18600000000001	3	4	0	NaN	0	NaN
111.71599999999999	3	4	0	NaN	0	NaN
122.38	3	3	1	1.9319999999999999	0	NaN
133.27799999999999	3	4	0	NaN	0	NaN
144.626	3	2	1	1.581	0	NaN
155.16900000000001	3	2	1	1.389	0	NaN
165.86000000000001	3	4	0	NaN	0	NaN
176.69200000000001	3	2	0	NaN	1	183.036
187.86500000000001	3	4	0	NaN	0	NaN
198.94300000000001	3	6	1	1.55	0	NaN
209.87799999999999	3	5	0	NaN	0	NaN
220.55199999999999	3	2	1	1.4670000000000001	0	NaN
231.464	3	2	1	1.5029999999999999	0	NaN
242.12700000000001	3	6	1	2.5750000000000002	0	NaN
252.71799999999999	3	2	1	1.0880000000000001	0	NaN
263.33800000000002	3	6	0	NaN	1	269.65800000000002
274.30700000000002	3	6	1	1.2729999999999999	0	NaN
285.64999999999998	3	2	1	0.95399999999999996	0	NaN
296.94400000000002	3	6	1	1.4650000000000001	0	NaN
308.11599999999999	3	4	0	NaN	0	NaN
319.505	3	6	1	1.3100000000000001	0	NaN
330.07400000000001	3	4	0	NaN	0	NaN
341.08600000000001	3	6	1	1.4550000000000001	0	NaN
351.62700000000001	3	2	1	1.3500000000000001	0	NaN
361.97899999999998	3	2	1	1.837	0	NaN
372.64600000000002	3	6	0	NaN	1	378.95600000000002
384.13799999999998	3	6	1	1.2989999999999999	0	NaN
395.12299999999999	3	4	0	NaN	0	NaN
406.30799999999999	3	4	0	NaN	0	NaN
