onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	4	0	NaN	0	NaN
10.679	3	4	0	NaN	0	NaN
21.420999999999999	3	2	1	2.0569999999999999	0	NaN
32.640999999999998	3	3	0	NaN	0	NaN
43.786000000000001	3	3	0	NaN	0	NaN
55.293999999999997	3	6	1	1.4079999999999999	0	NaN
65.846000000000004	3	7	0	NaN	0	NaN
77.037000000000006	3	3	0	NaN	0	NaN
88.293000000000006	3	2	1	1.419	0	NaN
98.671999999999997	3	2	1	1.681	0	NaN
109.64100000000001	3	6	0	NaN	1	115.989
120.83799999999999	3	2	1	1.617	0	NaN
131.238	3	2	1	2.5299999999999998	0	NaN
142.07900000000001	3	1	1	2.351	0	NaN
152.65100000000001	3	6	0	NaN	1	158.976
163.589	3	5	0	NaN	0	NaN
174.453	3	4	0	NaN	0	NaN
185.22300000000001	3	2	0	NaN	1	191.56299999999999
196.226	3	2	1	2.1349999999999998	0	NaN
206.63200000000001	3	4	0	NaN	0	NaN
217.89500000000001	3	2	1	1.7949999999999999	0	NaN
228.51599999999999	3	3	0	NaN	0	NaN
239.72399999999999	3	1	0	NaN	0	NaN
251.04400000000001	3	4	0	NaN	0	NaN
262.19099999999997	3	7	1	1.3280000000000001	0	NaN
273.09199999999998	3	3	0	NaN	0	NaN
284.17899999999997	3	4	0	NaN	0	NaN
294.93299999999999	3	2	0	NaN	0	NaN
306.08100000000002	3	7	1	1.3999999999999999	0	NaN
317.28800000000001	3	2	0	NaN	1	323.62299999999999
328.98000000000002	3	2	1	1.5860000000000001	0	NaN
339.60700000000003	3	4	0	NaN	0	NaN
350.45100000000002	3	4	0	NaN	0	NaN
361.66899999999998	3	2	1	2.585	0	NaN
372.678	3	4	0	NaN	0	NaN
383.75299999999999	3	3	0	NaN	0	NaN
394.59500000000003	3	3	1	1.359	0	NaN
405.90499999999997	3	2	1	1.3979999999999999	0	NaN
