onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	6	0	NaN	0	NaN
11.353999999999999	3	4	0	NaN	0	NaN
22.949999999999999	3	6	0	NaN	1	29.286000000000001
34.384999999999998	3	4	1	1.6699999999999999	0	NaN
45.024999999999999	3	6	0	NaN	1	51.337000000000003
56.030999999999999	3	6	1	1.706	0	NaN
66.841999999999999	3	4	0	NaN	0	NaN
77.513000000000005	3	5	0	NaN	0	NaN
89.051000000000002	3	4	0	NaN	0	NaN
100.324	3	4	0	NaN	0	NaN
111.182	3	6	0	NaN	0	NaN
122.39400000000001	3	6	0	NaN	1	128.721
133.245	3	6	1	1.3360000000000001	0	NaN
144.483	3	1	0	NaN	0	NaN
155.57499999999999	3	4	0	NaN	0	NaN
166.76499999999999	3	4	0	NaN	0	NaN
177.964	3	2	0	NaN	1	184.30600000000001
189.46299999999999	3	2	1	1.25	0	NaN
200.19499999999999	3	2	1	1.778	0	NaN
210.62899999999999	3	7	0	NaN	0	NaN
221.74199999999999	3	6	0	NaN	1	228.065
232.59	3	4	0	NaN	0	NaN
243.971	3	6	1	1.887	0	NaN
254.38300000000001	3	4	0	NaN	0	NaN
266.01799999999997	3	7	1	1.827	0	NaN
277.12200000000001	3	2	1	2.2120000000000002	0	NaN
288.43299999999999	3	4	0	NaN	0	NaN
299.59100000000001	3	5	0	NaN	0	NaN
310.47399999999999	3	2	0	NaN	1	316.80000000000001
321.54300000000001	3	2	1	1.294	0	NaN
332.666	3	6	0	NaN	1	338.99900000000002
344.476	3	6	1	0.97599999999999998	0	NaN
355.19799999999998	3	6	0	NaN	1	361.53300000000002
366.77999999999997	3	4	0	NaN	0	NaN
377.54399999999998	3	2	1	1.1970000000000001	0	NaN
388.49700000000001	3	1	1	3.0950000000000002	0	NaN
399.56700000000001	3	2	0	NaN	1	405.86399999999998
411.084	3	4	0	NaN	0	NaN
