onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	4	0	NaN	0	NaN
10.978	3	4	0	NaN	0	NaN
22.222999999999999	3	2	0	NaN	1	28.562999999999999
34.042999999999999	3	3	0	NaN	0	NaN
45.210999999999999	3	3	0	NaN	0	NaN
56.859000000000002	3	6	0	NaN	1	63.177
67.882000000000005	3	7	0	NaN	0	NaN
78.921000000000006	3	3	0	NaN	0	NaN
90.281999999999996	3	2	1	2.1659999999999999	0	NaN
100.708	3	2	0	NaN	1	107.04300000000001
112.297	3	6	0	NaN	1	118.62
123.544	3	2	1	1.899	0	NaN
134.71799999999999	3	2	1	2.823	0	NaN
145.46100000000001	3	1	0	NaN	0	NaN
156.435	3	6	1	3.0760000000000001	0	NaN
168.036	3	5	0	NaN	0	NaN
179.44800000000001	3	4	0	NaN	0	NaN
190.53399999999999	3	2	0	NaN	1	196.87
201.477	3	2	0	NaN	1	207.81700000000001
213.05600000000001	3	4	1	2.379	0	NaN
224.08799999999999	3	2	0	NaN	0	NaN
234.82400000000001	3	3	0	NaN	0	NaN
245.62799999999999	3	1	0	NaN	0	NaN
257.245	3	4	0	NaN	0	NaN
268.38999999999999	3	7	0	NaN	0	NaN
279.10500000000002	3	3	0	NaN	0	NaN
289.827	3	4	0	NaN	0	NaN
300.62799999999999	3	2	0	NaN	0	NaN
312.166	3	7	0	NaN	0	NaN
323.27699999999999	3	2	0	NaN	1	329.62099999999998
334.666	3	2	1	1.4259999999999999	0	NaN
345.53300000000002	3	4	0	NaN	0	NaN
356.25599999999997	3	4	0	NaN	0	NaN
367.81400000000002	3	2	0	NaN	0	NaN
378.76400000000001	3	4	0	NaN	0	NaN
389.68200000000002	3	3	0	NaN	0	NaN
400.947	3	3	0	NaN	0	NaN
412.08999999999997	3	2	1	2.2269999999999999	0	NaN
