onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	6	1	1.474	0	NaN
10.909000000000001	3	4	0	NaN	0	NaN
21.625	3	6	1	1.4530000000000001	0	NaN
32.686999999999998	3	4	0	NaN	0	NaN
43.853999999999999	3	6	1	1.8100000000000001	0	NaN
54.267000000000003	3	6	1	2.1749999999999998	0	NaN
65.524000000000001	3	4	0	NaN	0	NaN
76.554000000000002	3	5	0	NaN	0	NaN
87.447000000000003	3	4	0	NaN	0	NaN
98.180999999999997	3	4	0	NaN	0	NaN
109.131	3	6	1	1.8260000000000001	0	NaN
119.706	3	6	1	1.2669999999999999	0	NaN
130.714	3	6	1	1.637	0	NaN
141.136	3	1	0	NaN	0	NaN
152.06100000000001	3	4	0	NaN	0	NaN
162.98099999999999	3	4	0	NaN	0	NaN
174.512	3	2	0	NaN	1	180.85400000000001
185.78700000000001	3	2	0	NaN	1	192.102
197.33199999999999	3	2	1	1.21	0	NaN
208.292	3	7	0	NaN	0	NaN
219.708	3	6	1	1.6850000000000001	0	NaN
230.179	3	4	0	NaN	0	NaN
241.80500000000001	3	6	1	1.9319999999999999	0	NaN
253.00899999999999	3	4	0	NaN	0	NaN
263.69400000000002	3	7	0	NaN	0	NaN
274.81400000000002	3	2	1	1.5600000000000001	0	NaN
285.48200000000003	3	4	0	NaN	0	NaN
296.75799999999998	3	5	1	2.1469999999999998	0	NaN
307.34100000000001	3	2	1	1.4330000000000001	0	NaN
318.27100000000002	3	2	1	1.24	0	NaN
329.23500000000001	3	6	0	NaN	1	335.54000000000002
340.64800000000002	3	6	1	1.976	0	NaN
351.41800000000001	3	6	1	1.8979999999999999	0	NaN
361.81299999999999	3	4	0	NaN	0	NaN
372.95800000000003	3	2	1	1.776	0	NaN
383.72699999999998	3	1	0	NaN	0	NaN
394.49599999999998	3	2	1	2.3250000000000002	0	NaN
405.32100000000003	3	4	0	NaN	0	NaN
