onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	6	1	1.633	0	NaN
10.907	3	4	0	NaN	0	NaN
22.355	3	1	0	NaN	0	NaN
33.720999999999997	3	2	1	2.2280000000000002	0	NaN
44.945	3	5	0	NaN	0	NaN
55.668999999999997	3	2	0	NaN	1	61.972999999999999
66.698999999999998	3	6	1	2.4500000000000002	0	NaN
77.554000000000002	3	2	0	NaN	1	83.897000000000006
89.340000000000003	3	6	0	NaN	0	NaN
100.777	3	4	0	NaN	0	NaN
111.875	3	6	1	1.8260000000000001	0	NaN
122.556	3	4	0	NaN	0	NaN
133.268	3	5	0	NaN	0	NaN
144.63900000000001	3	3	0	NaN	0	NaN
155.786	3	1	0	NaN	0	NaN
166.614	3	2	0	NaN	1	172.93000000000001
177.846	3	2	0	NaN	1	184.18299999999999
188.815	3	1	0	NaN	0	NaN
200.197	3	7	0	NaN	0	NaN
211.22499999999999	3	4	0	NaN	0	NaN
222.81200000000001	3	1	0	NaN	0	NaN
233.50800000000001	3	6	1	1.552	0	NaN
244.68899999999999	3	2	1	2.1339999999999999	0	NaN
255.684	3	2	1	1.3879999999999999	0	NaN
266.57900000000001	3	6	1	2.2530000000000001	0	NaN
277.58300000000003	3	4	0	NaN	0	NaN
288.95800000000003	3	5	0	NaN	0	NaN
299.69299999999998	3	5	0	NaN	0	NaN
311.19400000000002	3	2	0	NaN	1	317.52199999999999
322.06599999999997	3	2	1	1.774	0	NaN
332.709	3	4	0	NaN	0	NaN
343.55399999999997	3	6	1	1.488	0	NaN
354.83999999999997	3	6	1	1.847	0	NaN
365.262	3	6	1	2.032	0	NaN
376.19900000000001	3	3	0	NaN	0	NaN
387.46100000000001	3	6	1	1.827	0	NaN
398.46499999999997	3	6	1	2.2469999999999999	0	NaN
409.685	3	6	1	1.9390000000000001	0	NaN
