onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	6	0	NaN	0	NaN
11.140000000000001	3	4	0	NaN	0	NaN
22.073	3	6	0	NaN	1	28.414999999999999
33.866	3	4	0	NaN	0	NaN
45.143000000000001	3	6	1	1.5580000000000001	0	NaN
55.753999999999998	3	6	1	3.1160000000000001	0	NaN
66.513999999999996	3	4	0	NaN	0	NaN
77.713999999999999	3	5	0	NaN	0	NaN
89.191000000000003	3	4	0	NaN	0	NaN
100.67	3	4	0	NaN	0	NaN
112.172	3	6	1	1.6180000000000001	0	NaN
122.729	3	6	1	2.3029999999999999	0	NaN
133.63499999999999	3	6	1	3.0289999999999999	0	NaN
145.065	3	1	0	NaN	0	NaN
155.80799999999999	3	4	0	NaN	0	NaN
167.298	3	4	0	NaN	0	NaN
178.86000000000001	3	2	1	2.7789999999999999	0	NaN
189.43299999999999	3	2	1	2.1110000000000002	0	NaN
199.87200000000001	3	2	0	NaN	1	206.19300000000001
211.142	3	7	0	NaN	0	NaN
222.619	3	6	1	2.8679999999999999	0	NaN
233.48099999999999	3	4	0	NaN	0	NaN
244.54499999999999	3	6	1	1.4470000000000001	0	NaN
255.41499999999999	3	4	0	NaN	0	NaN
266.17099999999999	3	7	0	NaN	0	NaN
276.94799999999998	3	2	0	NaN	1	283.27999999999997
288.63299999999998	3	4	0	NaN	0	NaN
299.90100000000001	3	5	0	NaN	0	NaN
310.82999999999998	3	2	1	2.1459999999999999	0	NaN
322.06200000000001	3	2	1	1.7230000000000001	0	NaN
332.48099999999999	3	6	1	1.6160000000000001	0	NaN
343.29500000000002	3	6	1	1.5249999999999999	0	NaN
354.37700000000001	3	6	1	1.712	0	NaN
365.06200000000001	3	4	0	NaN	0	NaN
376.13200000000001	3	2	0	NaN	1	382.483
387.50799999999998	3	1	0	NaN	0	NaN
399.041	3	2	1	1.48	0	NaN
410.18099999999998	3	4	0	NaN	0	NaN
