onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	4	0	NaN	0	NaN
10.968	3	4	0	NaN	0	NaN
22.643999999999998	3	2	0	NaN	1	28.960000000000001
34.213999999999999	3	3	0	NaN	0	NaN
45.347000000000001	3	3	0	NaN	0	NaN
56.683999999999997	3	6	0	NaN	1	63.012999999999998
67.927000000000007	3	7	0	NaN	0	NaN
78.962000000000003	3	3	0	NaN	0	NaN
89.811000000000007	3	2	1	1.446	0	NaN
100.56999999999999	3	2	0	NaN	1	106.896
111.405	3	6	1	1.7470000000000001	0	NaN
122.252	3	2	1	2.206	0	NaN
132.94399999999999	3	2	1	2.6120000000000001	0	NaN
144.27799999999999	3	1	1	2.4940000000000002	0	NaN
155.196	3	6	1	1.9790000000000001	0	NaN
166.41200000000001	3	5	0	NaN	0	NaN
177.51599999999999	3	4	0	NaN	0	NaN
188.63399999999999	3	2	0	NaN	1	194.953
200.267	3	2	1	1.944	0	NaN
211.624	3	4	0	NaN	0	NaN
222.821	3	2	1	1.9430000000000001	0	NaN
234.11199999999999	3	3	0	NaN	0	NaN
245.50200000000001	3	1	1	1.7150000000000001	0	NaN
256.42599999999999	3	4	0	NaN	0	NaN
268.053	3	7	0	NaN	0	NaN
279.51799999999997	3	3	0	NaN	0	NaN
291.10500000000002	3	4	0	NaN	0	NaN
302.40499999999997	3	2	0	NaN	0	NaN
313.41899999999998	3	7	0	NaN	0	NaN
324.58300000000003	3	2	0	NaN	1	330.91800000000001
336.31	3	2	1	2.5720000000000001	0	NaN
346.67899999999997	3	4	0	NaN	0	NaN
357.49000000000001	3	4	0	NaN	0	NaN
368.61500000000001	3	2	1	3.1549999999999998	0	NaN
379.86200000000002	3	4	0	NaN	0	NaN
390.59399999999999	3	3	0	NaN	0	NaN
401.88099999999997	3	3	0	NaN	0	NaN
413.45299999999997	3	2	1	1.476	0	NaN
