onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	6	1	1.5429999999999999	0	NaN
10.609	3	4	0	NaN	0	NaN
21.888999999999999	3	6	1	1.6970000000000001	0	NaN
33.024999999999999	3	4	0	NaN	0	NaN
44.171999999999997	3	6	1	1.1870000000000001	0	NaN
55.161000000000001	3	6	1	1.8959999999999999	0	NaN
66.305999999999997	3	4	0	NaN	0	NaN
77.191999999999993	3	5	0	NaN	0	NaN
88.409000000000006	3	4	0	NaN	0	NaN
99.116	3	4	0	NaN	0	NaN
110.256	3	6	1	1.518	0	NaN
121.426	3	6	1	1.228	0	NaN
132.684	3	6	1	1.51	0	NaN
143.52500000000001	3	1	0	NaN	0	NaN
154.428	3	4	0	NaN	0	NaN
165.70500000000001	3	4	0	NaN	0	NaN
177.286	3	2	1	1.262	0	NaN
188.14699999999999	3	2	1	1.8089999999999999	0	NaN
199.465	3	2	1	1.9199999999999999	0	NaN
210.01900000000001	3	7	0	NaN	0	NaN
220.749	3	6	1	1.6950000000000001	0	NaN
231.38800000000001	3	4	0	NaN	0	NaN
242.423	3	6	1	1.3979999999999999	0	NaN
253.18799999999999	3	4	0	NaN	0	NaN
264.113	3	7	0	NaN	0	NaN
275.435	3	2	1	1.4650000000000001	0	NaN
285.87900000000002	3	4	0	NaN	0	NaN
296.92000000000002	3	5	0	NaN	0	NaN
307.846	3	2	1	1.542	0	NaN
318.49700000000001	3	2	1	0.95599999999999996	0	NaN
328.95600000000002	3	6	1	1.47	0	NaN
339.88999999999999	3	6	1	1.5680000000000001	0	NaN
350.517	3	6	1	1.8939999999999999	0	NaN
361.03199999999998	3	4	0	NaN	0	NaN
371.66300000000001	3	2	1	1.4950000000000001	0	NaN
382.28800000000001	3	1	0	NaN	0	NaN
393.44299999999998	3	2	1	1.0740000000000001	0	NaN
404.66199999999998	3	4	0	NaN	0	NaN
