onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	5	0	NaN	0	NaN
11.125999999999999	3	2	0	NaN	0	NaN
21.899000000000001	3	6	0	NaN	1	28.244
32.790999999999997	3	1	0	NaN	0	NaN
44.155999999999999	3	4	0	NaN	0	NaN
55.177	3	2	0	NaN	1	61.509999999999998
66.668999999999997	3	7	0	NaN	0	NaN
77.983000000000004	3	6	0	NaN	0	NaN
89.134	3	6	1	1.6830000000000001	0	NaN
100.252	3	1	0	NaN	0	NaN
111.392	3	7	0	NaN	0	NaN
122.533	3	4	0	NaN	0	NaN
133.685	3	6	1	1.079	0	NaN
144.98500000000001	3	6	1	1.284	0	NaN
155.73500000000001	3	2	1	1.196	0	NaN
166.209	3	2	1	1.3759999999999999	0	NaN
176.81399999999999	3	4	0	NaN	0	NaN
188.178	3	4	0	NaN	0	NaN
199.67500000000001	3	6	0	NaN	0	NaN
211.31800000000001	3	6	1	1.5880000000000001	0	NaN
221.88800000000001	3	6	1	1.1699999999999999	0	NaN
233.03200000000001	3	2	1	1.016	0	NaN
243.98599999999999	3	6	1	1.0660000000000001	0	NaN
254.744	3	4	0	NaN	0	NaN
265.88200000000001	3	6	1	1.2909999999999999	0	NaN
276.755	3	6	1	1.1040000000000001	0	NaN
287.75700000000001	3	4	0	NaN	0	NaN
299.13999999999999	3	4	0	NaN	0	NaN
310.08999999999997	3	5	0	NaN	0	NaN
320.81299999999999	3	4	0	NaN	0	NaN
332.27199999999999	3	2	1	1.05	0	NaN
343.02699999999999	3	6	1	1.8620000000000001	0	NaN
354.17500000000001	3	2	1	0.996	0	NaN
364.71899999999999	3	4	0	NaN	0	NaN
375.49000000000001	3	7	0	NaN	0	NaN
387.02999999999997	3	6	1	1.044	0	NaN
398.255	3	2	1	1.3220000000000001	0	NaN
409.60000000000002	3	7	0	NaN	0	NaN
