onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	4	0	NaN	0	NaN
10.909000000000001	3	4	0	NaN	0	NaN
22.384	3	2	1	0.92600000000000005	0	NaN
32.822000000000003	3	3	0	NaN	0	NaN
43.979999999999997	3	3	0	NaN	0	NaN
55.427999999999997	3	6	1	1.4750000000000001	0	NaN
66.522999999999996	3	7	0	NaN	0	NaN
77.299999999999997	3	3	1	1.097	0	NaN
88.093999999999994	3	2	1	0.86499999999999999	0	NaN
98.801000000000002	3	2	1	0.88500000000000001	0	NaN
109.633	3	6	1	1.2949999999999999	0	NaN
120.57299999999999	3	2	1	1.2989999999999999	0	NaN
131.08199999999999	3	2	1	1.0609999999999999	0	NaN
142.34299999999999	3	1	1	1.3720000000000001	0	NaN
153.34299999999999	3	6	1	1.409	0	NaN
163.86799999999999	3	5	0	NaN	0	NaN
175.083	3	4	0	NaN	0	NaN
186.72999999999999	3	2	1	1.0369999999999999	0	NaN
197.86199999999999	3	2	1	1.5620000000000001	0	NaN
208.904	3	4	0	NaN	0	NaN
219.995	3	2	1	1.1679999999999999	0	NaN
230.61500000000001	3	3	0	NaN	0	NaN
241.80799999999999	3	1	0	NaN	0	NaN
252.70400000000001	3	4	0	NaN	0	NaN
263.642	3	7	0	NaN	0	NaN
275.20100000000002	3	3	0	NaN	0	NaN
286.72800000000001	3	4	0	NaN	0	NaN
298.18599999999998	3	2	1	1.3540000000000001	0	NaN
309.495	3	7	0	NaN	0	NaN
320.32900000000001	3	2	1	1.054	0	NaN
331.23200000000003	3	2	1	1.0129999999999999	0	NaN
342.21800000000002	3	4	0	NaN	0	NaN
353.74799999999999	3	4	0	NaN	0	NaN
365.04500000000002	3	2	1	1.28	0	NaN
375.798	3	4	0	NaN	0	NaN
387.19200000000001	3	3	0	NaN	0	NaN
398.65100000000001	3	3	0	NaN	0	NaN
409.90499999999997	3	2	1	1.7969999999999999	0	NaN
