onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	6	1	1.1220000000000001	0	NaN
10.484999999999999	3	4	0	NaN	0	NaN
22.047000000000001	3	1	0	NaN	0	NaN
33.206000000000003	3	2	1	1.2370000000000001	0	NaN
44.189999999999998	3	5	1	1.02	0	NaN
54.863999999999997	3	2	1	1.054	0	NaN
65.290000000000006	3	6	1	1.113	0	NaN
76.495999999999995	3	2	1	0.88200000000000001	0	NaN
87.007999999999996	3	6	1	1.734	0	NaN
97.742000000000004	3	4	0	NaN	0	NaN
108.964	3	6	1	1.319	0	NaN
120.331	3	4	0	NaN	0	NaN
131.49799999999999	3	5	1	1.6040000000000001	0	NaN
142.858	3	3	1	1.347	0	NaN
153.44499999999999	3	1	0	NaN	0	NaN
164.49299999999999	3	2	1	1.3100000000000001	0	NaN
175.54300000000001	3	2	1	1.0029999999999999	0	NaN
185.96700000000001	3	1	0	NaN	0	NaN
197.398	3	7	0	NaN	0	NaN
208.47	3	4	0	NaN	0	NaN
219.90199999999999	3	1	0	NaN	0	NaN
230.91	3	6	1	1.6879999999999999	0	NaN
241.59	3	2	1	1.407	0	NaN
252.934	3	2	1	1.1259999999999999	0	NaN
264.05200000000002	3	6	1	1.0369999999999999	0	NaN
274.82999999999998	3	4	0	NaN	0	NaN
285.59800000000001	3	5	1	1.3400000000000001	0	NaN
296.697	3	5	1	1.1970000000000001	0	NaN
307.69900000000001	3	2	1	1.881	0	NaN
318.13299999999998	3	2	1	1.276	0	NaN
328.64299999999997	3	4	0	NaN	0	NaN
340.24799999999999	3	6	1	1.252	0	NaN
351.11000000000001	3	6	1	1.3240000000000001	0	NaN
361.524	3	6	1	1.478	0	NaN
371.93200000000002	3	3	1	1.262	0	NaN
382.44200000000001	3	6	1	1.212	0	NaN
393.69099999999997	3	6	1	1.232	0	NaN
404.53199999999998	3	6	1	1.073	0	NaN
