onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	6	1	1.2629999999999999	0	NaN
11.103	3	4	0	NaN	0	NaN
21.969000000000001	3	1	0	NaN	0	NaN
33.515999999999998	3	2	1	1.0649999999999999	0	NaN
44.140999999999998	3	5	1	1.411	0	NaN
55.262	3	2	1	1.2869999999999999	0	NaN
65.816999999999993	3	6	1	1.3819999999999999	0	NaN
76.456000000000003	3	2	1	1.2769999999999999	0	NaN
86.903999999999996	3	6	1	1.0449999999999999	0	NaN
97.837999999999994	3	4	0	NaN	0	NaN
109.152	3	6	1	1.385	0	NaN
120.04900000000001	3	4	0	NaN	0	NaN
131.124	3	5	0	NaN	0	NaN
142.42500000000001	3	3	0	NaN	0	NaN
153.73500000000001	3	1	0	NaN	0	NaN
165.071	3	2	1	1.046	0	NaN
176.08699999999999	3	2	1	1.494	0	NaN
187.38900000000001	3	1	0	NaN	0	NaN
198.249	3	7	0	NaN	0	NaN
209.613	3	4	0	NaN	0	NaN
220.46000000000001	3	1	0	NaN	0	NaN
231.173	3	6	1	1.095	0	NaN
242.13300000000001	3	2	1	1.232	0	NaN
252.94300000000001	3	2	1	1.042	0	NaN
263.75	3	6	1	1.171	0	NaN
274.75599999999997	3	4	0	NaN	0	NaN
286.17399999999998	3	5	0	NaN	0	NaN
297.13999999999999	3	5	0	NaN	0	NaN
308.44099999999997	3	2	1	1.179	0	NaN
319.20699999999999	3	2	1	1.1859999999999999	0	NaN
330.40199999999999	3	4	0	NaN	0	NaN
341.82999999999998	3	6	1	0.99099999999999999	0	NaN
352.43799999999999	3	6	1	0.97099999999999997	0	NaN
363.44999999999999	3	6	1	1.0369999999999999	0	NaN
374.37900000000002	3	3	0	NaN	0	NaN
385.53800000000001	3	6	1	1.0629999999999999	0	NaN
396.78699999999998	3	6	1	0.90100000000000002	0	NaN
407.40600000000001	3	6	1	0.81499999999999995	0	NaN
