onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	6	1	1.3660000000000001	0	NaN
10.471	3	4	0	NaN	0	NaN
21.693999999999999	3	6	1	1.03	0	NaN
32.718000000000004	3	4	0	NaN	0	NaN
43.887	3	6	1	1.024	0	NaN
54.659999999999997	3	6	1	1.048	0	NaN
65.656999999999996	3	4	0	NaN	0	NaN
76.947000000000003	3	5	0	NaN	0	NaN
88.275999999999996	3	4	0	NaN	0	NaN
99.530000000000001	3	4	0	NaN	0	NaN
111.104	3	6	1	0.94099999999999995	0	NaN
121.67400000000001	3	6	1	1.3620000000000001	0	NaN
132.733	3	6	1	1.488	0	NaN
143.32300000000001	3	1	0	NaN	0	NaN
154.03899999999999	3	4	0	NaN	0	NaN
165.26599999999999	3	4	0	NaN	0	NaN
176.322	3	2	1	1.3720000000000001	0	NaN
187.13	3	2	1	2.621	0	NaN
198.14099999999999	3	2	0	NaN	1	204.46799999999999
209.68600000000001	3	7	0	NaN	0	NaN
220.68600000000001	3	6	1	1.5309999999999999	0	NaN
231.70400000000001	3	4	0	NaN	0	NaN
242.75200000000001	3	6	1	1.655	0	NaN
253.94	3	4	0	NaN	0	NaN
265.41899999999998	3	7	0	NaN	0	NaN
276.28800000000001	3	2	1	1.6759999999999999	0	NaN
287.25599999999997	3	4	0	NaN	0	NaN
298.48399999999998	3	5	0	NaN	0	NaN
309.67000000000002	3	2	1	1.5760000000000001	0	NaN
320.89299999999997	3	2	1	1.2629999999999999	0	NaN
331.50900000000001	3	6	1	1.7050000000000001	0	NaN
342.18700000000001	3	6	1	1.387	0	NaN
352.65499999999997	3	6	1	1.0649999999999999	0	NaN
363.95100000000002	3	4	0	NaN	0	NaN
375.23099999999999	3	2	1	1.2410000000000001	0	NaN
386.05900000000003	3	1	0	NaN	0	NaN
397.30500000000001	3	2	1	2.8090000000000002	0	NaN
408.19499999999999	3	4	0	NaN	0	NaN
