onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	4	1	1.5349999999999999	0	NaN
10.542999999999999	3	2	1	1.5860000000000001	0	NaN
21.082000000000001	3	4	0	NaN	0	NaN
32.131	3	2	0	NaN	0	NaN
42.874000000000002	3	4	0	NaN	0	NaN
54.113999999999997	3	6	1	0.88	0	NaN
64.938999999999993	3	4	0	NaN	0	NaN
76.281999999999996	3	4	0	NaN	0	NaN
87.628	3	2	1	1.8799999999999999	0	NaN
98.631	3	4	0	NaN	0	NaN
109.309	3	4	0	NaN	0	NaN
120.018	3	3	1	1.615	0	NaN
130.68700000000001	3	4	0	NaN	0	NaN
141.83600000000001	3	2	1	1.5169999999999999	0	NaN
152.852	3	2	1	1.272	0	NaN
163.626	3	4	0	NaN	0	NaN
175.095	3	2	0	NaN	1	181.41499999999999
186.61500000000001	3	4	0	NaN	0	NaN
198.22499999999999	3	6	1	2.3050000000000002	0	NaN
209.11699999999999	3	5	0	NaN	0	NaN
220.07400000000001	3	2	1	1.8169999999999999	0	NaN
230.536	3	2	1	1.5549999999999999	0	NaN
241.494	3	6	0	NaN	1	247.822
253.071	3	2	1	1.157	0	NaN
263.84800000000001	3	6	1	1.093	0	NaN
274.29500000000002	3	6	1	1.254	0	NaN
284.91800000000001	3	2	0	NaN	1	291.255
295.87599999999998	3	6	1	1.399	0	NaN
306.53199999999998	3	4	0	NaN	0	NaN
317.613	3	6	1	1.6779999999999999	0	NaN
328.50099999999998	3	4	0	NaN	0	NaN
339.59100000000001	3	6	1	1.8440000000000001	0	NaN
350.81700000000001	3	2	1	1.387	0	NaN
361.68200000000002	3	2	1	1.121	0	NaN
372.98000000000002	3	6	1	2.3660000000000001	0	NaN
383.93900000000002	3	6	1	0.99299999999999999	0	NaN
395.25200000000001	3	4	0	NaN	0	NaN
406.13	3	4	0	NaN	0	NaN
