onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	5	0	NaN	0	NaN
11.67	3	2	0	NaN	0	NaN
22.954000000000001	3	6	0	NaN	1	29.27
33.871000000000002	3	1	0	NaN	0	NaN
44.515000000000001	3	4	0	NaN	0	NaN
55.762	3	2	0	NaN	1	62.103999999999999
67.156000000000006	3	7	0	NaN	0	NaN
78.965000000000003	3	6	1	1.202	0	NaN
90.227000000000004	3	6	1	2.5179999999999998	0	NaN
101.373	3	1	0	NaN	0	NaN
112.557	3	7	0	NaN	0	NaN
123.48699999999999	3	4	0	NaN	0	NaN
135.08099999999999	3	6	1	1.4410000000000001	0	NaN
145.98699999999999	3	6	1	3.0920000000000001	0	NaN
156.648	3	2	1	2.0409999999999999	0	NaN
167.71000000000001	3	2	0	NaN	0	NaN
178.87799999999999	3	4	0	NaN	0	NaN
189.58199999999999	3	4	0	NaN	0	NaN
201.12799999999999	3	6	0	NaN	0	NaN
212.11000000000001	3	6	0	NaN	0	NaN
222.96799999999999	3	6	0	NaN	1	229.26900000000001
233.86199999999999	3	2	0	NaN	0	NaN
244.827	3	6	1	2.9340000000000002	0	NaN
255.523	3	4	0	NaN	0	NaN
266.83699999999999	3	6	0	NaN	1	273.17500000000001
277.755	3	6	1	1.6140000000000001	0	NaN
288.39499999999998	3	4	0	NaN	0	NaN
299.32799999999997	3	4	0	NaN	0	NaN
310.84800000000001	3	5	0	NaN	0	NaN
321.923	3	4	0	NaN	0	NaN
333.31799999999998	3	2	0	NaN	1	339.63999999999999
344.73399999999998	3	6	1	1.6140000000000001	0	NaN
355.91199999999998	3	2	1	1.135	0	NaN
366.39499999999998	3	4	0	NaN	0	NaN
378.00900000000001	3	7	0	NaN	0	NaN
389.53300000000002	3	6	0	NaN	1	395.86700000000002
400.41399999999999	3	2	1	1.375	0	NaN
411.23500000000001	3	7	0	NaN	0	NaN
