onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	5	0	NaN	0	NaN
11.141999999999999	3	2	0	NaN	0	NaN
22.795000000000002	3	6	0	NaN	1	29.23
33.911999999999999	3	1	0	NaN	0	NaN
45	3	4	1	1.0309999999999999	0	NaN
56.216000000000001	3	2	0	NaN	1	62.579000000000001
67.965000000000003	3	7	0	NaN	0	NaN
79.394999999999996	3	6	1	0.93200000000000005	0	NaN
90.042000000000002	3	6	0	NaN	1	96.379000000000005
100.996	3	1	1	1.016	0	NaN
112.196	3	7	1	1.4239999999999999	0	NaN
123.33	3	4	1	1.2529999999999999	0	NaN
133.96299999999999	3	6	0	NaN	1	140.279
145.03100000000001	3	6	1	1.151	0	NaN
155.702	3	2	0	NaN	1	162.02699999999999
167.327	3	2	1	2.4369999999999998	0	NaN
178.49600000000001	3	4	0	NaN	0	NaN
189.715	3	4	0	NaN	0	NaN
200.928	3	6	0	NaN	0	NaN
211.864	3	6	0	NaN	0	NaN
223.21199999999999	3	6	0	NaN	1	229.542
234.84999999999999	3	2	0	NaN	0	NaN
245.93100000000001	3	6	1	1.954	0	NaN
256.73000000000002	3	4	1	1.4810000000000001	0	NaN
267.56299999999999	3	6	1	1.5629999999999999	0	NaN
278.21100000000001	3	6	1	1.3200000000000001	0	NaN
289.24599999999998	3	4	0	NaN	0	NaN
300.80700000000002	3	4	1	2.9009999999999998	0	NaN
312.19499999999999	3	5	0	NaN	0	NaN
323.55799999999999	3	4	0	NaN	0	NaN
334.46199999999999	3	2	0	NaN	1	340.76100000000002
345.92500000000001	3	6	0	NaN	1	352.25200000000001
356.88299999999998	3	2	1	1.581	0	NaN
367.36099999999999	3	4	0	NaN	0	NaN
378.19900000000001	3	7	0	NaN	0	NaN
388.97899999999998	3	6	1	1.534	0	NaN
399.928	3	2	1	1.417	0	NaN
410.36799999999999	3	7	0	NaN	0	NaN
