onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	5	0	NaN	0	NaN
11.186999999999999	3	2	0	NaN	0	NaN
22.186	3	6	1	2.556	0	NaN
33.366	3	1	0	NaN	0	NaN
44.627000000000002	3	4	0	NaN	0	NaN
55.816000000000003	3	2	0	NaN	1	62.156999999999996
67.593000000000004	3	7	0	NaN	0	NaN
78.510999999999996	3	6	0	NaN	0	NaN
89.903999999999996	3	6	0	NaN	1	96.248999999999995
101.542	3	1	1	1.647	0	NaN
112.315	3	7	0	NaN	0	NaN
123.52500000000001	3	4	0	NaN	0	NaN
134.26400000000001	3	6	1	2.6349999999999998	0	NaN
144.672	3	6	0	NaN	1	151.005
156.018	3	2	1	1.716	0	NaN
167.15100000000001	3	2	0	NaN	0	NaN
178.732	3	4	0	NaN	0	NaN
189.49799999999999	3	4	0	NaN	0	NaN
200.72800000000001	3	6	1	2.9740000000000002	0	NaN
211.68799999999999	3	6	1	2.8769999999999998	0	NaN
222.10300000000001	3	6	0	NaN	1	228.41499999999999
233.29599999999999	3	2	0	NaN	0	NaN
244.13399999999999	3	6	1	2.4929999999999999	0	NaN
255.286	3	4	0	NaN	0	NaN
266.29300000000001	3	6	0	NaN	1	272.63200000000001
277.637	3	6	1	1.504	0	NaN
288.15300000000002	3	4	0	NaN	0	NaN
299.42000000000002	3	4	0	NaN	0	NaN
310.35000000000002	3	5	0	NaN	0	NaN
321.678	3	4	0	NaN	0	NaN
333.024	3	2	1	2.1139999999999999	0	NaN
344.18799999999999	3	6	1	3.0979999999999999	0	NaN
355.29000000000002	3	2	0	NaN	1	361.61900000000003
366.20499999999998	3	4	0	NaN	0	NaN
377.05500000000001	3	7	1	2.8940000000000001	0	NaN
388.39600000000002	3	6	0	NaN	1	394.72300000000001
399.35500000000002	3	2	1	2.9630000000000001	0	NaN
410.66699999999997	3	7	1	3.0150000000000001	0	NaN
