onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	4	0	NaN	0	NaN
11.391999999999999	3	4	0	NaN	0	NaN
22.824999999999999	3	2	0	NaN	1	29.143000000000001
34.106999999999999	3	3	0	NaN	0	NaN
45.146999999999998	3	3	0	NaN	0	NaN
56.399999999999999	3	6	0	NaN	1	62.722999999999999
68.048000000000002	3	7	1	1.4470000000000001	0	NaN
79.069999999999993	3	3	0	NaN	0	NaN
90.224999999999994	3	2	1	2.9910000000000001	0	NaN
101.035	3	2	1	2.125	0	NaN
112.099	3	6	1	1.4690000000000001	0	NaN
122.846	3	2	1	1.177	0	NaN
133.761	3	2	1	1.0580000000000001	0	NaN
145.024	3	1	1	1.8380000000000001	0	NaN
156.21700000000001	3	6	1	1.631	0	NaN
167.482	3	5	0	NaN	0	NaN
179.06399999999999	3	4	0	NaN	0	NaN
190.50200000000001	3	2	0	NaN	1	196.81999999999999
201.30199999999999	3	2	1	1.331	0	NaN
211.655	3	4	0	NaN	0	NaN
222.37100000000001	3	2	1	1.423	0	NaN
232.97999999999999	3	3	1	2.7879999999999998	0	NaN
243.35400000000001	3	1	0	NaN	0	NaN
254.40700000000001	3	4	0	NaN	0	NaN
265.41300000000001	3	7	0	NaN	0	NaN
276.59100000000001	3	3	0	NaN	0	NaN
288.16699999999997	3	4	0	NaN	0	NaN
299.09500000000003	3	2	1	1.0860000000000001	0	NaN
309.77199999999999	3	7	0	NaN	0	NaN
321.26400000000001	3	2	1	1.171	0	NaN
331.95299999999997	3	2	1	1.2230000000000001	0	NaN
342.43900000000002	3	4	0	NaN	0	NaN
353.56099999999998	3	4	0	NaN	0	NaN
365.04199999999997	3	2	1	1.115	0	NaN
375.77600000000001	3	4	0	NaN	0	NaN
387.10399999999998	3	3	0	NaN	0	NaN
398.36500000000001	3	3	0	NaN	0	NaN
409.45499999999998	3	2	1	1.885	0	NaN
