onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	6	1	1.9179999999999999	0	NaN
11.276	3	4	0	NaN	0	NaN
22.344999999999999	3	6	1	1.478	0	NaN
33.021999999999998	3	4	0	NaN	0	NaN
44.265999999999998	3	6	1	1.998	0	NaN
55.536000000000001	3	6	1	1.5549999999999999	0	NaN
66.787999999999997	3	4	0	NaN	0	NaN
78.034000000000006	3	5	1	1.887	0	NaN
88.719999999999999	3	4	0	NaN	0	NaN
100.238	3	4	0	NaN	0	NaN
111.331	3	6	1	1.462	0	NaN
122.595	3	6	1	1.357	0	NaN
132.99199999999999	3	6	1	1.456	0	NaN
143.88	3	1	0	NaN	0	NaN
155.21600000000001	3	4	0	NaN	0	NaN
166.05699999999999	3	4	0	NaN	0	NaN
177.02600000000001	3	2	1	1.8660000000000001	0	NaN
187.566	3	2	1	2.2029999999999998	0	NaN
198.24199999999999	3	2	0	NaN	1	204.56700000000001
209.465	3	7	0	NaN	0	NaN
220.66999999999999	3	6	1	1.3799999999999999	0	NaN
231.07499999999999	3	4	0	NaN	0	NaN
242.27699999999999	3	6	1	1.341	0	NaN
252.91300000000001	3	4	0	NaN	0	NaN
263.822	3	7	0	NaN	0	NaN
274.71600000000001	3	2	1	1.5569999999999999	0	NaN
285.233	3	4	0	NaN	0	NaN
296.83499999999998	3	5	0	NaN	0	NaN
308.40699999999998	3	2	1	1.54	0	NaN
319.59399999999999	3	2	1	1.571	0	NaN
330.67899999999997	3	6	1	1.8839999999999999	0	NaN
341.20499999999998	3	6	1	2.254	0	NaN
351.93400000000003	3	6	1	1.446	0	NaN
362.47199999999998	3	4	0	NaN	0	NaN
373.11399999999998	3	2	1	2.0169999999999999	0	NaN
383.79599999999999	3	1	0	NaN	0	NaN
395.14100000000002	3	2	1	1.9099999999999999	0	NaN
406.13900000000001	3	4	0	NaN	0	NaN
