onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	4	0	NaN	0	NaN
11.464	3	4	0	NaN	0	NaN
22.847999999999999	3	2	0	NaN	1	29.181000000000001
33.792999999999999	3	3	0	NaN	0	NaN
45.259	3	3	0	NaN	0	NaN
55.962000000000003	3	6	0	NaN	1	62.295999999999999
67.212000000000003	3	7	1	1.1539999999999999	0	NaN
78.299000000000007	3	3	0	NaN	0	NaN
89.718999999999994	3	2	1	1.4410000000000001	0	NaN
100.492	3	2	1	1.5760000000000001	0	NaN
111.658	3	6	1	1.5589999999999999	0	NaN
122.90900000000001	3	2	1	1.1140000000000001	0	NaN
133.49799999999999	3	2	0	NaN	1	139.83199999999999
144.43700000000001	3	1	0	NaN	0	NaN
155.27600000000001	3	6	1	1.429	0	NaN
165.98599999999999	3	5	0	NaN	0	NaN
176.929	3	4	0	NaN	0	NaN
188.49199999999999	3	2	1	1.3180000000000001	0	NaN
198.904	3	2	1	1.641	0	NaN
209.86099999999999	3	4	0	NaN	0	NaN
220.68700000000001	3	2	1	1.3700000000000001	0	NaN
231.88499999999999	3	3	0	NaN	0	NaN
242.68000000000001	3	1	0	NaN	0	NaN
253.828	3	4	0	NaN	0	NaN
265.488	3	7	1	1.946	0	NaN
276.20100000000002	3	3	0	NaN	0	NaN
286.91699999999997	3	4	0	NaN	0	NaN
297.762	3	2	1	1.6299999999999999	0	NaN
308.52300000000002	3	7	1	1.357	0	NaN
319.21499999999997	3	2	1	2.0030000000000001	0	NaN
329.79599999999999	3	2	1	1.218	0	NaN
341.09300000000002	3	4	0	NaN	0	NaN
352.42500000000001	3	4	0	NaN	0	NaN
364.03899999999999	3	2	1	1.179	0	NaN
374.863	3	4	0	NaN	0	NaN
386.45499999999998	3	3	0	NaN	0	NaN
397.113	3	3	0	NaN	0	NaN
408.37200000000001	3	2	1	0.99099999999999999	0	NaN
