onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	6	0	NaN	1	6.3360000000000003
11.125	3	4	0	NaN	0	NaN
22.411000000000001	3	1	0	NaN	0	NaN
33.683	3	2	0	NaN	1	39.991
45.442	3	5	0	NaN	0	NaN
56.155999999999999	3	2	1	1.337	0	NaN
67.019000000000005	3	6	0	NaN	0	NaN
78.278999999999996	3	2	1	1.266	0	NaN
88.730000000000004	3	6	0	NaN	0	NaN
100.36	3	4	0	NaN	0	NaN
111.95099999999999	3	6	0	NaN	1	118.29000000000001
123.203	3	4	0	NaN	0	NaN
134.60499999999999	3	5	1	2.2530000000000001	0	NaN
145.107	3	3	1	1.5600000000000001	0	NaN
156.09399999999999	3	1	0	NaN	0	NaN
167.00999999999999	3	2	1	1.3779999999999999	0	NaN
177.809	3	2	1	1.724	0	NaN
189.00800000000001	3	1	0	NaN	0	NaN
199.857	3	7	0	NaN	0	NaN
210.81	3	4	0	NaN	0	NaN
221.94800000000001	3	1	0	NaN	0	NaN
232.91800000000001	3	6	1	2.1459999999999999	0	NaN
244.06999999999999	3	2	0	NaN	1	250.38999999999999
255.86199999999999	3	2	1	1.1180000000000001	0	NaN
266.37700000000001	3	6	1	1.708	0	NaN
276.976	3	4	0	NaN	0	NaN
288.34699999999998	3	5	0	NaN	0	NaN
299.33999999999997	3	5	0	NaN	0	NaN
311.00099999999998	3	2	1	1.1479999999999999	0	NaN
322.32900000000001	3	2	1	1.0089999999999999	0	NaN
333.33199999999999	3	4	0	NaN	0	NaN
344.82400000000001	3	6	1	1.1870000000000001	0	NaN
355.58199999999999	3	6	1	1.988	0	NaN
366.57299999999998	3	6	1	1.121	0	NaN
377.90899999999999	3	3	0	NaN	0	NaN
389.11799999999999	3	6	1	1.4350000000000001	0	NaN
400.411	3	6	1	1.7829999999999999	0	NaN
411.50299999999999	3	6	1	1.4430000000000001	0	NaN
