onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	4	0	NaN	0	NaN
10.743	3	2	1	1.129	0	NaN
21.821000000000002	3	4	0	NaN	0	NaN
33.012999999999998	3	2	1	1.554	0	NaN
43.890999999999998	3	4	0	NaN	0	NaN
55.366	3	6	1	1.718	0	NaN
66.579999999999998	3	4	0	NaN	0	NaN
77.981999999999999	3	4	0	NaN	0	NaN
88.932000000000002	3	2	1	1.359	0	NaN
99.754999999999995	3	4	0	NaN	0	NaN
111.157	3	4	0	NaN	0	NaN
121.908	3	3	0	NaN	0	NaN
132.65199999999999	3	4	0	NaN	0	NaN
143.58600000000001	3	2	1	1.9770000000000001	0	NaN
154.46000000000001	3	2	1	1.1180000000000001	0	NaN
165.78999999999999	3	4	0	NaN	0	NaN
177.13999999999999	3	2	1	1.4339999999999999	0	NaN
187.81200000000001	3	4	0	NaN	0	NaN
198.73599999999999	3	6	1	1.153	0	NaN
209.91300000000001	3	5	0	NaN	0	NaN
221.47300000000001	3	2	1	0.84199999999999997	0	NaN
232.49199999999999	3	2	1	1.359	0	NaN
243.09999999999999	3	6	1	1.258	0	NaN
253.55000000000001	3	2	1	1.2909999999999999	0	NaN
264.75700000000001	3	6	1	1.4810000000000001	0	NaN
275.70999999999998	3	6	1	1.923	0	NaN
287.02499999999998	3	2	1	0.91400000000000003	0	NaN
297.43799999999999	3	6	1	0.93100000000000005	0	NaN
308.40600000000001	3	4	0	NaN	0	NaN
319.32999999999998	3	6	1	1.7789999999999999	0	NaN
330.48899999999998	3	4	0	NaN	0	NaN
341.31999999999999	3	6	1	1.0129999999999999	0	NaN
352.11799999999999	3	2	1	1.1739999999999999	0	NaN
362.875	3	2	1	0.98299999999999998	0	NaN
374.06599999999997	3	6	1	1.0740000000000001	0	NaN
385.09100000000001	3	6	1	1.018	0	NaN
395.65800000000002	3	4	0	NaN	0	NaN
406.60599999999999	3	4	0	NaN	0	NaN
