onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	4	0	NaN	0	NaN
11.242000000000001	3	4	0	NaN	0	NaN
22.815999999999999	3	2	1	1.0529999999999999	0	NaN
33.377000000000002	3	3	0	NaN	0	NaN
44.442999999999998	3	3	0	NaN	0	NaN
55.828000000000003	3	6	1	1.089	0	NaN
66.227000000000004	3	7	0	NaN	0	NaN
77.843000000000004	3	3	0	NaN	0	NaN
89.271000000000001	3	2	1	0.92900000000000005	0	NaN
100.18899999999999	3	2	1	0.91300000000000003	0	NaN
110.733	3	6	1	1.05	0	NaN
121.592	3	2	1	0.95599999999999996	0	NaN
132.471	3	2	1	1.008	0	NaN
143.815	3	1	0	NaN	0	NaN
155.33099999999999	3	6	1	1.0109999999999999	0	NaN
166.64400000000001	3	5	0	NaN	0	NaN
177.96199999999999	3	4	0	NaN	0	NaN
189.02199999999999	3	2	1	1.2150000000000001	0	NaN
200.31200000000001	3	2	1	1.167	0	NaN
211.13900000000001	3	4	0	NaN	0	NaN
222.03299999999999	3	2	1	1.167	0	NaN
232.791	3	3	0	NaN	0	NaN
244.154	3	1	0	NaN	0	NaN
255.363	3	4	0	NaN	0	NaN
266.755	3	7	0	NaN	0	NaN
278.41699999999997	3	3	0	NaN	0	NaN
290.024	3	4	0	NaN	0	NaN
301.21600000000001	3	2	1	0.99099999999999999	0	NaN
312.57100000000003	3	7	0	NaN	0	NaN
323.363	3	2	1	1.0349999999999999	0	NaN
333.77499999999998	3	2	1	0.876	0	NaN
344.42700000000002	3	4	0	NaN	0	NaN
355.642	3	4	0	NaN	0	NaN
366.82499999999999	3	2	1	0.94099999999999995	0	NaN
378.084	3	4	0	NaN	0	NaN
389.25	3	3	0	NaN	0	NaN
400.31400000000002	3	3	0	NaN	0	NaN
411.52699999999999	3	2	1	0.94399999999999995	0	NaN
