onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	5	0	NaN	0	NaN
11.112	3	2	0	NaN	0	NaN
21.853000000000002	3	6	0	NaN	1	28.169
33.276000000000003	3	1	0	NaN	0	NaN
43.936	3	4	0	NaN	0	NaN
55.146999999999998	3	2	0	NaN	1	61.478999999999999
66.745999999999995	3	7	1	0.747	0	NaN
77.343000000000004	3	6	0	NaN	0	NaN
88.436000000000007	3	6	0	NaN	1	94.766999999999996
99.813999999999993	3	1	0	NaN	0	NaN
110.526	3	7	1	1.286	0	NaN
121.374	3	4	0	NaN	0	NaN
132.65299999999999	3	6	0	NaN	1	138.98699999999999
143.69200000000001	3	6	1	1.117	0	NaN
154.87899999999999	3	2	1	0.93799999999999994	0	NaN
166.20400000000001	3	2	0	NaN	0	NaN
177.72200000000001	3	4	0	NaN	0	NaN
188.874	3	4	0	NaN	0	NaN
199.791	3	6	1	1.0760000000000001	0	NaN
210.892	3	6	1	0.873	0	NaN
221.482	3	6	1	1.6080000000000001	0	NaN
232.79599999999999	3	2	1	1.4219999999999999	0	NaN
243.77500000000001	3	6	1	1.159	0	NaN
254.727	3	4	0	NaN	0	NaN
265.53699999999998	3	6	1	1.4039999999999999	0	NaN
275.98899999999998	3	6	0	NaN	1	282.31700000000001
287.06	3	4	0	NaN	0	NaN
298.56299999999999	3	4	0	NaN	0	NaN
310.11000000000001	3	5	0	NaN	0	NaN
321.42500000000001	3	4	0	NaN	0	NaN
332.78800000000001	3	2	1	1.708	0	NaN
343.37	3	6	1	1.528	0	NaN
354.30000000000001	3	2	1	1.528	0	NaN
365.47300000000001	3	4	0	NaN	0	NaN
376.47000000000003	3	7	0	NaN	0	NaN
388.13600000000002	3	6	1	1.0920000000000001	0	NaN
398.58199999999999	3	2	1	0.95199999999999996	0	NaN
409.26400000000001	3	7	0	NaN	0	NaN
