onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	6	1	1.1140000000000001	0	NaN
10.888	3	4	0	NaN	0	NaN
21.905999999999999	3	6	1	0.93000000000000005	0	NaN
33.186999999999998	3	4	0	NaN	0	NaN
44.649999999999999	3	6	1	1.056	0	NaN
55.881999999999998	3	6	1	1.752	0	NaN
66.653000000000006	3	4	0	NaN	0	NaN
77.894000000000005	3	5	0	NaN	0	NaN
89.412999999999997	3	4	0	NaN	0	NaN
100.998	3	4	0	NaN	0	NaN
112.307	3	6	1	1.6830000000000001	0	NaN
122.863	3	6	1	0.90400000000000003	0	NaN
133.87	3	6	1	0.79800000000000004	0	NaN
144.28200000000001	3	1	0	NaN	0	NaN
155.35400000000001	3	4	0	NaN	0	NaN
166.642	3	4	0	NaN	0	NaN
178.19999999999999	3	2	1	1.3029999999999999	0	NaN
189.35599999999999	3	2	1	1.018	0	NaN
200.185	3	2	1	0.94499999999999995	0	NaN
211.292	3	7	0	NaN	0	NaN
222.35599999999999	3	6	1	1.218	0	NaN
233.678	3	4	0	NaN	0	NaN
245.30699999999999	3	6	1	1.0329999999999999	0	NaN
256.52300000000002	3	4	0	NaN	0	NaN
267.57400000000001	3	7	0	NaN	0	NaN
278.68299999999999	3	2	1	2.778	0	NaN
289.27199999999999	3	4	0	NaN	0	NaN
300.70299999999997	3	5	0	NaN	0	NaN
312.22399999999999	3	2	1	1.093	0	NaN
323.49000000000001	3	2	0	NaN	0	NaN
334.67500000000001	3	6	1	1.0569999999999999	0	NaN
345.66000000000003	3	6	1	0.96199999999999997	0	NaN
356.161	3	6	1	0.89500000000000002	0	NaN
367.41199999999998	3	4	0	NaN	0	NaN
378.50200000000001	3	2	1	2.2949999999999999	0	NaN
389.06400000000002	3	1	0	NaN	0	NaN
400.57600000000002	3	2	1	1.5589999999999999	0	NaN
411.685	3	4	0	NaN	0	NaN
