onset	duration	trial_type	response	response_time	outcome	outcome_time
0	3	4	0	NaN	0	NaN
11.157999999999999	3	4	0	NaN	0	NaN
22.228000000000002	3	2	1	1.0900000000000001	0	NaN
33.191000000000003	3	3	0	NaN	0	NaN
44.764000000000003	3	3	0	NaN	0	NaN
56.109999999999999	3	6	1	1.23	0	NaN
66.992000000000004	3	7	1	1.867	0	NaN
77.650000000000006	3	3	0	NaN	0	NaN
88.988	3	2	1	2.4060000000000001	0	NaN
99.724000000000004	3	2	1	2.3399999999999999	0	NaN
110.65600000000001	3	6	1	2.6469999999999998	0	NaN
121.896	3	2	1	2.4279999999999999	0	NaN
133.08699999999999	3	2	0	NaN	1	139.38900000000001
144.77500000000001	3	1	0	NaN	0	NaN
156.363	3	6	1	1.024	0	NaN
167.53200000000001	3	5	0	NaN	0	NaN
178.185	3	4	0	NaN	0	NaN
188.84200000000001	3	2	1	1.633	0	NaN
199.29499999999999	3	2	1	2.488	0	NaN
209.91	3	4	0	NaN	0	NaN
220.56100000000001	3	2	1	1.9390000000000001	0	NaN
231.33600000000001	3	3	0	NaN	0	NaN
242.32300000000001	3	1	0	NaN	0	NaN
253.49600000000001	3	4	0	NaN	0	NaN
265.05099999999999	3	7	1	0.98999999999999999	0	NaN
275.69999999999999	3	3	1	2.6989999999999998	0	NaN
286.40300000000002	3	4	0	NaN	0	NaN
297.89499999999998	3	2	1	2.5619999999999998	0	NaN
308.584	3	7	0	NaN	0	NaN
319.40899999999999	3	2	1	1.097	0	NaN
330.28699999999998	3	2	1	1.482	0	NaN
341.49799999999999	3	4	0	NaN	0	NaN
352.53300000000002	3	4	0	NaN	0	NaN
363.92700000000002	3	2	1	0.93000000000000005	0	NaN
374.92899999999997	3	4	0	NaN	0	NaN
386.02100000000002	3	3	1	2.8559999999999999	0	NaN
396.87	3	3	1	2.3069999999999999	0	NaN
408.17399999999998	3	2	1	2.7650000000000001	0	NaN
